shot_id,guid,page_sequence,index,buf_idx,flags,time_tick,time_seconds,n,az_deg,el_deg,radial_velocity_mps,dist_m,sync_idx,sync_buf,snr,peak,az1_deg,az2_deg,az3_deg,el1_deg,el2_deg,pk0,pk1,pk2,pk3,pk4,pk5
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},0,0,8,9,146921,3.922790700,0.000000000,0.020000,-0.880000,16.730000,0.000000,0,-1,289,950,0.020000,0.030000,0.000000,-0.880000,-0.880000,352.121592,290.043354,334.519148,209.151506,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},0,64,10,9,146985,3.924499500,0.001700000,-1.470000,-0.970000,17.070000,0.000000,0,-1,353,949,-1.470000,-1.480000,0.000000,-0.970000,-0.970000,344.345570,406.589508,339.853764,325.371027,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},0,128,12,9,147049,3.926208300,0.003410000,-1.390000,-0.940000,17.200000,0.000000,0,-1,429,948,-1.360000,-1.420000,0.000000,-0.920000,-0.980000,399.471521,488.880873,419.093370,410.087109,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},0,192,11,9,147113,3.927917100,0.005120000,-1.430000,-0.860000,17.180000,0.000000,0,-1,445,948,-1.380000,-1.490000,0.000000,-0.810000,-0.920000,412.915945,478.749275,463.368893,427.436829,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},4,256,10,9,147177,3.929625900,0.006820000,-1.310000,-0.740000,17.190000,0.000000,0,-1,457,948,-1.240000,-1.380000,0.000000,-0.670000,-0.810000,410.043001,470.952988,496.125221,453.498363,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},4,320,10,9,147241,3.931334700,0.008530000,-1.170000,-0.590000,17.230000,0.000000,0,-1,457,948,-1.090000,-1.260000,0.000000,-0.510000,-0.670000,393.656492,449.186563,515.966415,469.762087,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},4,384,10,9,147305,3.933043500,0.010240000,-1.030000,-0.410000,17.230000,0.000000,0,-1,433,948,-0.930000,-1.130000,0.000000,-0.310000,-0.510000,354.855061,405.182838,509.325266,464.792252,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},4,448,10,9,147369,3.934752300,0.011940000,-0.900000,-0.170000,17.230000,0.000000,0,-1,399,948,-0.790000,-1.020000,0.000000,-0.060000,-0.290000,308.220387,352.035761,490.010977,448.818207,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},8,576,8,9,147497,3.938169900,0.015360000,-0.670000,0.600000,17.290000,0.000000,0,-1,331,948,-0.520000,-0.840000,0.000000,0.770000,0.450000,222.989321,251.097679,444.223881,407.845974,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},8,704,6,9,147625,3.941587500,0.018770000,-0.470000,1.860000,17.300000,0.000000,0,-1,259,948,-0.300000,-0.640000,0.000000,2.040000,1.700000,155.144930,169.988871,370.775461,343.469381,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},8,832,6,9,147753,3.945005100,0.022180000,-0.310000,3.460000,17.300000,0.000000,0,-1,221,948,-0.160000,-0.460000,0.000000,3.610000,3.310000,132.781267,143.685341,318.084955,293.891430,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},8,960,7,9,147881,3.948422700,0.025600000,-0.170000,4.960000,17.350000,0.000000,0,-1,190,948,-0.100000,-0.250000,0.000000,5.040000,4.890000,131.963491,140.546560,254.708529,239.150524,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},12,1088,11,9,148009,3.951840300,0.029010000,0.000000,5.630000,17.330000,0.000000,0,-1,155,948,0.120000,-0.130000,0.000000,5.760000,5.510000,116.928816,127.277374,195.462704,184.183121,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},12,1216,11,9,148137,3.955257900,0.032420000,0.160000,6.330000,17.380000,0.000000,0,-1,148,947,0.220000,0.100000,0.000000,6.400000,6.280000,130.952597,144.492388,163.040161,155.798197,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},12,1344,13,9,148265,3.958675500,0.035840000,0.320000,6.220000,17.440000,0.000000,0,-1,145,947,0.420000,0.230000,0.000000,6.310000,6.130000,140.744448,157.541037,144.622326,139.600039,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},12,1472,12,9,148393,3.962093100,0.039250000,0.540000,6.080000,17.460000,0.000000,0,-1,143,947,0.630000,0.460000,0.000000,6.180000,6.000000,148.777962,167.043209,130.478144,126.870871,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},16,1600,14,9,148521,3.965510700,0.042660000,0.710000,5.860000,17.510000,0.000000,0,-1,152,947,0.780000,0.660000,0.000000,5.920000,5.800000,162.435770,186.610222,130.751133,131.280422,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},16,1728,15,9,148649,3.968928300,0.046080000,0.910000,5.620000,17.510000,0.000000,0,-1,159,947,0.950000,0.880000,0.000000,5.670000,5.590000,173.723698,196.105242,133.497715,133.421421,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},16,1856,16,9,148777,3.972345900,0.049490000,1.110000,5.380000,17.550000,0.000000,0,-1,166,947,1.170000,1.060000,0.000000,5.440000,5.330000,179.897547,205.093622,138.865709,140.255690,0.000000,0.000000
1,{6aab477a-0000-412f-aa94-12ffb1dc0001},16,1984,21,9,148905,3.975763500,0.052900000,1.290000,5.140000,17.630000,0.000000,0,-1,171,946,1.280000,1.300000,0.000000,5.140000,5.160000,182.238817,206.214190,147.508383,148.307085,0.000000,0.000000
